question_id,answer_id,origin,min_max,mean,z-score,prob,q_sim,b_score
44780357,75404785,1,0,0,0,-1.8599802900846651,0.12553083896636963,-0.23348488627523956
44780357,69762290,1,0,0,0,-1.6953992264350148,0.12553083896636963,-0.2128248872773215
44780357,68678495,3,0,0,0,-1.8159616865889687,0.12553083896636963,-0.22795919404829681
44780357,44780840,83,0,0,0,-1.8771503943513856,0.12553083896636963,-0.23564026386898104
44780357,44780467,239,0,0,0,-1.6398287381654253,0.12553083896636963,-0.2058490772630691
44780357,44781133,23,0,0,0,-1.7646169632162791,0.12553083896636963,-0.22151384784682693
44780357,44781006,11,0,0,0,-1.7089365291222718,0.12553083896636963,-0.21452423624099454
24735311,59642921,33,0,0,0,-1.4698547210893085,0.10954254865646362,-0.16101163230285834
24735311,24735582,294,0,0,0,-1.4717659649488486,0.10954254865646362,-0.1612209948263364
24735311,56212520,83,0,0,0,-1.4933057744692193,0.10954254865646362,-0.16358052045877255
73234949,74845836,1,0,0,0,-2.8343879452463825,0.6439432203769684,-1.825184901259614
73234949,73478978,-2,0,0,0,,,
16010992,67751005,4,0,0,0,-2.8074009752375626,0.1365172266960144,-0.38325859536311824
16010992,67585662,0,0,0,0,-2.6037363373500884,0.1365172266960144,-0.3554548638226723
16010992,44189631,31,0,0,0,-2.4377306496318165,0.1365172266960144,-0.33279222771960915
16010992,38923690,67,0,0,0,-2.7668466016312148,0.1365172266960144,-0.3777222247479856
16010992,50522959,9,0,0,0,-2.3406523250706637,0.1365172266960144,-0.319539364078225
16010992,16011057,88,0,0,0,-2.3406523250706637,0.1365172266960144,-0.319539364078225
16010992,16011123,5,0,0,0,-2.455690668020634,0.1365172266960144,-0.33524407962145997
16010992,16011098,322,0,0,0,-2.2881547332074783,0.1365172266960144,-0.31237253842884366
16010992,16011083,154,0,0,0,-2.4879307144644196,0.1365172266960144,-0.33964540135051624
16010992,16011039,20,0,0,0,-2.4377480483411227,0.1365172266960144,-0.3327946029431517
16010992,16011031,13,0,0,0,-2.3406523250706637,0.1365172266960144,-0.319539364078225
59661042,59661137,76,0,0,0,-1.4703947025654238,0.12598299980163574,-0.18524473552162604
59661042,59661122,5,0,0,0,-1.488888038456156,0.12598299980163574,-0.18757458145347974
1945920,74229426,0,0,0,0,-2.59327691665955,0.18281638622283936,-0.47409351437880626
1945920,69469685,0,0,0,0,-2.807736314765171,0.18281638622283936,-0.5133002065320011
1945920,57826848,1,0,0,0,-2.424175502614601,0.18281638622283936,-0.4431790049579366
1945920,60416293,0,0,0,0,-2.561664784219693,0.18281638622283936,-0.46831429856535384
1945920,58588281,0,0,0,0,-2.340647707077567,0.18281638622283936,-0.4279087552286958
1945920,49961041,13,0,0,0,-2.5812059881555975,0.18281638622283936,-0.47188675085135945
1945920,1945935,33,0,0,0,-2.681169014395283,0.18281638622283936,-0.49016163006439756
1945920,1948595,167,0,0,0,-2.7481288894862477,0.18281638622283936,-0.5024029924504605
1945920,14962135,90,0,0,0,-2.6037588749724168,0.18281638622283936,-0.476009788118103
1945920,1945930,537,0,0,0,-2.8958713707453914,0.18281638622283936,-0.5294127389658527
1945920,37556617,0,0,0,0,-2.7817798965917184,0.18281638622283936,-0.5085549479622418
1945920,1945936,3,0,0,0,-2.3406338661254438,0.18281638622283936,-0.4279062248758468
1945920,25559273,8,0,0,0,-2.088986780894641,0.18281638622283936,-0.38190101415044064
1945920,24296743,26,0,0,0,-2.730820803691429,0.18281638622283936,-0.49923879075301686
1945920,1946192,3,0,0,0,-2.387194930357916,0.18281638622283936,-0.43641835037751686
1945920,1945939,14,0,0,0,-2.6037571967998634,0.18281638622283936,-0.47600948132066134
28243832,28243933,91,0,0,0,-1.5456718241506198,0.0537380576133728,-0.08306140153757303
4488570,65945746,2,0,0,0,-2.5462376936099504,0.18379920721054077,-0.4679964694551047
4488570,62445955,4,0,0,0,-2.8750352129292556,0.18379920721054077,-0.5284291928387854
4488570,4488596,193,0,0,0,-2.6593450527354987,0.18379920721054077,-0.4887855123920584
4488570,47363488,15,0,0,0,-2.6811679717816657,0.18379920721054077,-0.4927965476117637
4488570,43390891,40,0,0,0,-2.90432448331368,0.18379920721054077,-0.5338125375152178
4488570,4488586,15,0,0,0,-2.717417885507833,0.18379920721054077,-0.49945925301608374
4488570,4488585,27,0,0,0,-2.4377494129585764,0.18379920721054077,-0.4480564094797475
63490882,63490944,1,0,0,0,-1.4851713844982484,0.026678740978240967,-0.039622502675324286
63490882,63490955,1,0,0,0,-1.5134884208783907,0.026678740978240967,-0.040377965554181536
56514297,56514307,25,0,0,0,-1.4749773921566278,0.25701236724853516,-0.3790874311962459
