question_id,answer_id,origin,min_max,mean,z-score,prob,q_sim,b_score
156767,72799457,4,0.5,0.0,0.0,-1.6576446698485507,0.03763139247894287,-0.06237947716169849
156767,74946446,1,-1.0,-1.5,-2.1213203435596424,-1.9434942368692738,0.03763139247894287,-0.07313639440819121
156767,51231722,129,63.0,62.5,88.38834764831843,-2.097066465949971,0.03763139247894287,-0.07891553123459304
156767,156778,453,225.0,224.5,317.49094475275984,-2.0960618714343195,0.03763139247894287,-0.07887772694409237
156767,21067354,24,10.5,10.0,14.14213562373095,-1.6520191909463997,0.03763139247894287,-0.06216778255724963
156767,71307720,0,-1.5,-2.0,-2.82842712474619,-1.6891230971361326,0.03763139247894287,-0.06356405421357735
156767,46360559,15,6.0,5.5,7.7781745930520225,-2.024144416813391,0.03763139247894287,-0.07617137298316565
156767,20726232,13,5.0,4.5,6.363961030678928,-1.7143986204638506,0.03763139247894287,-0.06451520735203338
156767,66705994,-1,-2.0,-2.5,-3.5355339059327373,,,
156767,61764546,0,-1.5,-2.0,-2.82842712474619,-2.0090232004834876,0.03763139247894287,-0.07560234055669605
156767,156792,11,4.0,3.5,4.949747468305833,-1.7303615921114441,0.03763139247894287,-0.06511591620323422
156767,59928588,15,6.0,5.5,7.7781745930520225,-1.8049838226493247,0.03763139247894287,-0.06792405464825935
156767,59480969,1,-1.0,-1.5,-2.1213203435596424,-1.6119622145756338,0.03763139247894287,-0.0606603827579216
156767,24367269,23,10.0,9.5,13.435028842544401,-1.6417595197067896,0.03763139247894287,-0.06178169684212694
156767,33401833,6,1.5,1.0,1.414213562373095,-1.613190880866801,0.03763139247894287,-0.06070661918135016
156767,53567855,3,0.0,-0.5,-0.7071067811865475,-1.9391444314901227,0.03763139247894287,-0.07297270517476136
156767,50638397,1,-1.0,-1.5,-2.1213203435596424,-1.6493646182605404,0.03763139247894287,-0.06206788729064418
156767,49361685,3,0.0,-0.5,-0.7071067811865475,-1.6229569502171002,0.03763139247894287,-0.061074129970047845
156767,48330590,3,0.0,-0.5,-0.7071067811865475,-1.6721898629498964,0.03763139247894287,-0.06292683303197724
156767,47738789,2,-0.5,-1.0,-1.414213562373095,-1.6254345031750663,0.03763139247894287,-0.06116736373779643
156767,43602455,173,85.0,84.5,119.50104602052653,-2.0089665670699337,0.03763139247894287,-0.07560020936248318
156767,45325837,1,-1.0,-1.5,-2.1213203435596424,-2.1409250713465626,0.03763139247894287,-0.08056599162785126
156767,44798271,6,1.5,1.0,1.414213562373095,-1.7339808710095868,0.03763139247894287,-0.06525211470794097
156767,44516192,1,-1.0,-1.5,-2.1213203435596424,-1.6283588571535668,0.03763139247894287,-0.06127741125010874
156767,43695598,4,0.5,0.0,0.0,-1.6435206836590428,0.03763139247894287,-0.061847971894033946
156767,43252753,8,2.5,2.0,2.82842712474619,-1.7020928759493785,0.03763139247894287,-0.06405212505046369
156767,40832360,1,-1.0,-1.5,-2.1213203435596424,-1.8596776496792735,0.03763139247894287,-0.06998225951939877
156767,36172609,3,0.0,-0.5,-0.7071067811865475,-1.726669637451003,0.03763139247894287,-0.06497698280839269
156767,35923448,4,0.5,0.0,0.0,-1.6706546318825175,0.03763139247894287,-0.06286906014913483
156767,23992345,13,5.0,4.5,6.363961030678928,-1.6210086064727258,0.03763139247894287,-0.0610008110819194
156767,22472316,6,1.5,1.0,1.414213562373095,-1.898925637248618,0.03763139247894287,-0.07145921594362944
156767,19619127,4,0.5,0.0,0.0,-1.678544848237914,0.03763139247894287,-0.06316597997754854
156767,18447280,11,4.0,3.5,4.949747468305833,-2.0089861944387817,0.03763139247894287,-0.07560094796770363
156767,17120743,2,-0.5,-1.0,-1.414213562373095,-1.8988357327104914,0.03763139247894287,-0.07145583271066956
156767,156787,1268,632.5,632.0,893.782971419796,-1.8159494088214503,0.03763139247894287,-0.06833670492526428
156767,156859,87,42.0,41.5,58.68986283848344,-1.6233091237196595,0.03763139247894287,-0.06108738274934334
156767,156875,7,2.0,1.5,2.1213203435596424,-1.644917199422372,0.03763139247894287,-0.06190052472682682
156767,156785,36,16.5,16.0,22.62741699796952,-1.7252076159227505,0.03763139247894287,-0.06492196490245035
72422112,72422146,7,2.0,1.5,2.1213203435596424,-2.69427613676283,0.27221667766571045,-0.7334268986635829
47169033,70921285,0,-1.5,-2.0,-2.82842712474619,-1.6626722601962427,0.7087501883506775,-1.1784192775795337
47169033,69273218,7,2.0,1.5,2.1213203435596424,-1.7568063782874406,0.7087501883506775,-1.245136851506895
47169033,67754922,11,4.0,3.5,4.949747468305833,-1.7204203173416017,0.7087501883506775,-1.2193482239581925
47169033,47169062,51,24.0,23.5,33.23401871576773,-1.7249202203508611,0.7087501883506775,-1.2225375310635649
68994163,69118816,0,-1.5,-2.0,-2.82842712474619,-2.5237700065052224,0.17243289947509766,-0.43518097982998155
63941547,63941653,5,1.0,0.5,0.7071067811865475,-2.503811851475992,0.05437415838241577,-0.13614266217192528
63941547,63942770,0,-1.5,-2.0,-2.82842712474619,-2.426091098824387,0.05437415838241577,-0.13191666165764632
63941547,63941603,5,1.0,0.5,0.7071067811865475,-2.3676747546293155,0.05437415838241577,-0.1287403221062618
63941547,63941585,2,-0.5,-1.0,-1.414213562373095,-1.9330380414221966,0.05437415838241577,-0.1051073166235253
1788923,1788926,1222,609.5,609.0,861.2560594852148,-1.9016997684538615,0.6915662586688995,-1.3151513939811494
3176310,3176321,205,101.0,100.5,142.12846301849603,-1.7604230805769518,0.12265866994857788,-0.21593115361034707
3176310,3176323,19,8.0,7.5,10.606601717798211,-2.008803785854008,0.12265866994857788,-0.24639720056052047
3176310,4905833,0,-1.5,-2.0,-2.82842712474619,-1.9845900534550038,0.12265866994857788,-0.24342717634996786
3176310,3176327,5,1.0,0.5,0.7071067811865475,-1.8784412800717105,0.12265866994857788,-0.23040710899010008
51054490,51054593,2,-0.5,-1.0,-1.414213562373095,-2.3914311356645297,0.10482025146484375,-0.25067041300121284
51054490,51054544,0,-1.5,-2.0,-2.82842712474619,-2.446437838612687,0.10482025146484375,-0.25643622943649064
48047865,48048161,3,0.0,-0.5,-0.7071067811865475,-1.6060250786445982,0.03931593894958496,-0.0631423839434934
48047865,48048951,0,-1.5,-2.0,-2.82842712474619,-1.7792807015034333,0.03931593894958496,-0.06995409143448368
30101785,30102009,5,1.0,0.5,0.7071067811865475,-2.1972245140062863,0.07596439123153687,-0.16691082260549697
30101785,30101989,3,0.0,-0.5,-0.7071067811865475,-1.750879954303643,0.07596439123153687,-0.13300452984817734
