question_id,answer_id,origin,min_max,mean,z-score,prob,q_sim,b_score
986006,75696407,0,0,0,0,-2.094147757946012,0.07703560590744019,-0.16132394139307843
986006,73945173,1,0,0,0,-1.9756704673134007,0.07703560590744019,-0.15219697152292333
986006,73913746,-4,0,0,0,,,
986006,72357404,-1,0,0,0,,,
986006,70007855,-1,0,0,0,,,
986006,68167731,1,0,0,0,-1.9884707323739945,0.07703560590744019,-0.15318304769764202
986006,67891176,-1,0,0,0,,,
986006,65935869,2,0,0,0,-2.017731832384878,0.07703560590744019,-0.1554371942664986
986006,62970753,2,0,0,0,-1.968201434280984,0.07703560590744019,-0.1516215900377284
986006,35260424,11,0,0,0,-1.9764682769599031,0.07703560590744019,-0.15225843127244043
986006,25810863,19,0,0,0,-1.965209243412844,0.07703560590744019,-0.15139108480121055
986006,54315603,2,0,0,0,-1.9641232287928552,0.07703560590744019,-0.15130742300693537
986006,40345432,5,0,0,0,-1.9933890562058034,0.07703560590744019,-0.1535619337540744
986006,39054982,3,0,0,0,-1.9649038049894887,0.07703560590744019,-0.15136755516719996
986006,38834546,9,0,0,0,-2.0040040595958013,0.07703560590744019,-0.15437966697193242
986006,36775894,8,0,0,0,-1.9978439267004258,0.07703560590744019,-0.15390511740186683
986006,986495,272,0,0,0,-1.974911851518302,0.07703560590744019,-0.15213853109549694
986006,71579032,0,0,0,0,-2.1972245251821567,0.07703560590744019,-0.16926452261209501
986006,71049904,0,0,0,0,-1.9670284846408779,0.07703560590744019,-0.15153123115150394
986006,69642519,-1,0,0,0,,,
986006,67988352,-1,0,0,0,,,
986006,55992875,4,0,0,0,-2.0312718584771905,0.07703560590744019,-0.15648025838052246
986006,66819159,0,0,0,0,-2.03097630209766,0.07703560590744019,-0.15645749001574552
986006,21700609,99,0,0,0,-1.9648476173948097,0.07703560590744019,-0.1513632267217994
986006,986339,217,0,0,0,-1.9747295779868117,0.07703560590744019,-0.1521244895435577
986006,56069248,5,0,0,0,-1.9852562890129037,0.07703560590744019,-0.15293542110566521
986006,50157212,3,0,0,0,-2.007621441337104,0.07703560590744019,-0.1546583341661722
986006,46136730,4,0,0,0,-2.076553133541182,0.07703560590744019,-0.15996852884133853
986006,986145,3446,0,0,0,-1.966151108030413,0.07703560590744019,-0.15146364191270775
986006,8140747,863,0,0,0,-1.9659341251123257,0.07703560590744019,-0.15144692650214134
986006,21684541,18,0,0,0,-2.051861248881228,0.07703560590744019,-0.1580663745455623
986006,12686527,11,0,0,0,-1.977210647353377,0.07703560590744019,-0.15231562022550946
986006,25670170,445,0,0,0,-2.01729162279257,0.07703560590744019,-0.15540328245382892
986006,3127336,39,0,0,0,-1.9674316814156754,0.07703560590744019,-0.15156229165935037
986006,29293411,23,0,0,0,-1.9998840785071714,0.07703560590744019,-0.15406228173244263
986006,12440140,66,0,0,0,-1.9746419676602622,0.07703560590744019,-0.1521177404289682
986006,15697476,84,0,0,0,-1.9649927150345103,0.07703560590744019,-0.15137440440638944
986006,986335,27,0,0,0,-2.094090140049433,0.07703560590744019,-0.16131950276350435
986006,6963425,60,0,0,0,-2.030956394499719,0.07703560590744019,-0.15645595642187596
986006,986044,22,0,0,0,-1.9852549350983546,0.07703560590744019,-0.15293531680603759
4702249,74505976,0,0,0,0,-1.9691020417062028,0.14776098728179932,-0.2909564617411153
4702249,4702280,84,0,0,0,-2.018514996629191,0.14776098728179932,-0.29825776874504706
4702249,4702272,8,0,0,0,-2.0075934296999645,0.14776098728179932,-0.2966439872329203
4702249,4702442,1,0,0,0,-1.9934212623026948,0.14776098728179932,-0.2945498937863768
4702249,4702301,1,0,0,0,-2.0073322189164218,0.14776098728179932,-0.2966053904696554
4702249,4702267,4,0,0,0,-2.0557160327294595,0.14776098728179932,-0.3037546305671286
69913843,69913928,0,0,0,0,-2.024549813689223,0.11576366424560547,-0.23436930488042232
69913843,69913926,2,0,0,0,-1.9725354373145467,0.11576366424560547,-0.22834793007783974
38691069,66113656,0,0,0,0,-2.0136030075916906,0.06378495693206787,-0.12843758111751832
38691069,38692659,0,0,0,0,-1.9722689329488001,0.06378495693206787,-0.12580108894659467
38691069,38691125,-1,0,0,0,,,
65785263,65786490,1,0,0,0,-1.9840576431297745,0.06334757804870605,-0.12568524640129516
65785263,65785486,0,0,0,0,-2.0218682185190486,0.06334757804870605,-0.1280804547768337
54736309,54736439,2,0,0,0,-1.9901937836186785,0.06596022844314575,-0.13127363661361663
54736309,54736424,0,0,0,0,-1.9896092424243064,0.06596022844314575,-0.13123508014290142
54736309,54736346,4,0,0,0,-1.9905129264711325,0.06596022844314575,-0.1312946873490705
53929453,53929719,0,0,0,0,-1.9755861312064766,0.12983381748199463,-0.25649788917902155
53929453,53929523,2,0,0,0,-1.972012175688262,0.12983381748199463,-0.25603386889058094
49183276,49184305,1,0,0,0,-1.9852167561408236,0.16314393281936646,-0.32387606909571914
49183276,49183847,1,0,0,0,-2.023478679695925,0.16314393281936646,-0.33011826978173237
47020064,47050775,0,0,0,0,-2.77121585746082,0.18532365560531616,-0.5135718531760599
